STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,mot_nrg,Motor energy,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,AT,Austria,2017,,5433,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,AT,Austria,2018,,6757,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,AT,Austria,2019,,9242,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,AT,Austria,2020,,15972,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,AT,Austria,2021,,33366,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,AT,Austria,2022,,34165,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,AT,Austria,2023,,47621,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,AT,Austria,2024,,44622,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2015,,1,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2016,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2017,,7,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2018,,3,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2019,,13,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2020,,8,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2021,,28,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2022,,33,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2023,,135,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BA,Bosnia and Herzegovina,2024,,96,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2015,,1360,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2016,,2061,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2017,,2717,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2018,,3763,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2019,,8892,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2020,,15044,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2021,,22774,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2022,,37760,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2023,,93482,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BE,Belgium,2024,,127915,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2015,,10,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2016,,11,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2017,,13,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2018,,145,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2019,,188,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2020,,139,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2021,,321,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2022,,1021,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2023,,1754,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,BG,Bulgaria,2024,,1665,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2015,,3882,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2016,,3525,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2017,,4929,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2018,,5349,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2019,,13177,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2020,,19753,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2021,,32025,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2022,,40518,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2023,,52947,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CH,Switzerland,2024,,46608,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2015,,4,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2016,,7,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2017,,18,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2018,,5,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2019,,58,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2020,,42,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2021,,78,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2022,,401,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2023,,788,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CY,Cyprus,2024,,1193,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2015,,312,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2016,,210,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2017,,376,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2018,,731,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2019,,778,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2020,,3284,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2021,,3172,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2022,,3786,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2023,,6567,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,CZ,Czechia,2024,,10854,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2015,,12363,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2016,,11410,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2017,,25056,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2018,,36062,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2019,,63281,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2020,,194163,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2021,,355961,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2022,,470559,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2023,,524219,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DE,Germany,2024,,380609,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2015,,1265,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2016,,1265,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2017,,691,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2018,,1544,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2019,,5501,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2020,,14218,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2021,,24876,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2022,,30799,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2023,,62576,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,DK,Denmark,2024,,89058,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2015,,30,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2016,,32,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2017,,26,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2018,,83,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2019,,77,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2020,,344,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2021,,487,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2022,,693,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2023,,1448,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EE,Estonia,2024,,1323,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2015,,32,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2016,,20,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2017,,37,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2018,,77,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2019,,188,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2020,,678,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2021,,2174,,e,estimated,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2022,,2826,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2023,,6377,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EL,Greece,2024,,8708,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2015,,2620,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2016,,2085,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2017,,4038,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2018,,6238,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2019,,10415,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2020,,18217,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2021,,24400,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2022,,31737,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2023,,55388,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,ES,Spain,2024,,59383,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2015,,46669,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2016,,53527,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2017,,83793,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2018,,134444,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2019,,250082,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2020,,538927,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2021,,885038,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2022,,1129786,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2023,,1547676,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,EU27_2020,European Union - 27 countries (from 2020),2024,,1455122,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2015,,243,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2016,,223,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2017,,502,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2018,,776,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2019,,1897,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2020,,4245,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2021,,10153,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2022,,14531,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2023,,29537,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FI,Finland,2024,,21870,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2015,,17269,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2016,,21758,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2017,,25368,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2018,,31687,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2019,,43564,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2020,,112499,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2021,,165566,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2022,,207171,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2023,,303590,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,FR,France,2024,,295053,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,GE,Georgia,2017,,83,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,GE,Georgia,2018,,21,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,GE,Georgia,2019,,108,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,GE,Georgia,2020,,22,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,GE,Georgia,2021,,43,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,GE,Georgia,2022,,206,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,GE,Georgia,2023,,245,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,GE,Georgia,2024,,513,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC,Electricity,HR,Croatia,2015,,80,,,,,
