STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,mot_nrg,Motor energy,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,DE,Germany,2020,,543802,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,DE,Germany,2021,,797110,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,DE,Germany,2022,,1057743,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,DE,Germany,2023,,1423291,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,DE,Germany,2024,,1897379,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2015,,60911,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2016,,105608,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2017,,159413,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2018,,231284,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2019,,320368,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2020,,427973,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2021,,599638,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2022,,800851,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2023,,1053410,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,ES,Spain,2024,,1383928,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2015,,124933,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2016,,169242,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2017,,236786,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2018,,323845,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2019,,414993,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2020,,559279,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2021,,824940,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2022,,1111795,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2023,,1477772,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,FR,France,2024,,2020476,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2015,,82381,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2016,,117433,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2017,,174087,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2018,,239779,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2019,,316209,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2020,,501868,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2021,,927006,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2022,,1384340,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2023,,1734917,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,IT,Italy,2024,,2298150,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2015,,114080,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2016,,126732,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2017,,145251,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2018,,169284,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2019,,198382,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2020,,246396,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2021,,328750,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2022,,432579,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2023,,538367,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,NL,Netherlands,2024,,668700,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,UK,United Kingdom,2015,,235554,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,UK,United Kingdom,2016,,307738,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,UK,United Kingdom,2017,,322237,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,UK,United Kingdom,2018,,401611,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,UK,United Kingdom,2021,,857347,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,UK,United Kingdom,2022,,1162220,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,UK,United Kingdom,2023,,1567457,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,UK,United Kingdom,2024,,2089340,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,DE,Germany,2017,,42569,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,DE,Germany,2018,,65154,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,DE,Germany,2019,,93117,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,DE,Germany,2020,,249795,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,DE,Germany,2021,,515909,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,DE,Germany,2022,,802371,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,DE,Germany,2023,,857843,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,DE,Germany,2024,,896109,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2015,,397,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2016,,422,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2017,,934,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2018,,2874,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2019,,8430,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2020,,29459,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2021,,69042,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2022,,112905,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2023,,172656,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,ES,Spain,2024,,226621,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2015,,35766,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2016,,42095,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2017,,53090,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2018,,66556,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2019,,82763,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2020,,153423,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2021,,288233,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2022,,406788,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2023,,555206,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,FR,France,2024,,683360,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,IT,Italy,2015,,839,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,IT,Italy,2023,,214744,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,IT,Italy,2024,,243726,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2015,,61828,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2016,,78608,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2017,,79887,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2018,,78592,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2019,,77525,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2020,,87224,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2021,,131648,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2022,,175720,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2023,,252454,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,NL,Netherlands,2024,,364769,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,UK,United Kingdom,2017,,84781,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,UK,United Kingdom,2018,,123459,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,UK,United Kingdom,2021,,308477,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,UK,United Kingdom,2022,,397205,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,UK,United Kingdom,2023,,521472,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_PI,Plug-in hybrid petrol-electric  ,UK,United Kingdom,2024,,665708,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2015,,29825000,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2016,,29978635,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2017,,30675722,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2018,,31346020,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2019,,31913170,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2020,,32228937,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2021,,32318153,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2022,,32416652,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2023,,32516166,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,DE,Germany,2024,,32712008,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2015,,9696611,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2016,,9960748,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2017,,10233944,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2018,,10646295,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2019,,11079058,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2020,,11268897,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2021,,11562236,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2022,,11904738,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2023,,12102966,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,ES,Spain,2024,,12107210,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2015,,13162270,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2016,,13516599,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2017,,14033219,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2018,,14679924,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2019,,15413169,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2020,,15902590,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2021,,16595622,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2022,,17149898,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2023,,17854357,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,FR,France,2024,,18623070,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2015,,18650786,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2016,,18477538,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2017,,18370650,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2018,,18323181,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2019,,18490547,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2020,,18574363,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2021,,18733662,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2022,,19075917,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2023,,19666808,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,PET,Petrol,IT,Italy,2024,,20178631,,,,,
