FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,"'Stato dell""'osservazione'",NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione,Regione
033032,Piacenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.6,,,,,,,,,,,,,,,,,
033032,Piacenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.7,,,,,,,,,,,,,,,,,
033032,Piacenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.8,,,,,,,,,,,,,,,,,
033032,Piacenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,5,,,,,,,,,,,,,,,,,
033032,Piacenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.7,,,,,,,,,,,,,,,,,
034027,Parma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
034027,Parma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.3,,,,,,,,,,,,,,,,,
034027,Parma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.3,,,,,,,,,,,,,,,,,
034027,Parma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.6,,,,,,,,,,,,,,,,,
034027,Parma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,1,,,,,,,,,,,,,,,,,
034027,Parma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,2,,,,,,,,,,,,,,,,,
034027,Parma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,4.1,,,,,,,,,,,,,,,,,
034027,Parma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,5.1,,,,,,,,,,,,,,,,,
034027,Parma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,7.8,,,,,,,,,,,,,,,,,
035033,"'Reggio nell""'Emilia'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
035033,"'Reggio nell""'Emilia'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.3,,,,,,,,,,,,,,,,,
035033,"'Reggio nell""'Emilia'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
035033,"'Reggio nell""'Emilia'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.5,,,,,,,,,,,,,,,,,
035033,"'Reggio nell""'Emilia'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,1,,,,,,,,,,,,,,,,,
035033,"'Reggio nell""'Emilia'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,2.1,,,,,,,,,,,,,,,,,
035033,"'Reggio nell""'Emilia'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,4.4,,,,,,,,,,,,,,,,,
035033,"'Reggio nell""'Emilia'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,6.5,,,,,,,,,,,,,,,,,
035033,"'Reggio nell""'Emilia'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,7.9,,,,,,,,,,,,,,,,,
036023,Modena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
036023,Modena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
036023,Modena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.3,,,,,,,,,,,,,,,,,
036023,Modena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.4,,,,,,,,,,,,,,,,,
036023,Modena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.9,,,,,,,,,,,,,,,,,
036023,Modena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,2,,,,,,,,,,,,,,,,,
036023,Modena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,4.3,,,,,,,,,,,,,,,,,
036023,Modena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,5.5,,,,,,,,,,,,,,,,,
036023,Modena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,8,,,,,,,,,,,,,,,,,
037006,Bologna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.3,,,,,,,,,,,,,,,,,
037006,Bologna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.4,,,,,,,,,,,,,,,,,
037006,Bologna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.4,,,,,,,,,,,,,,,,,
037006,Bologna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.6,,,,,,,,,,,,,,,,,
037006,Bologna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,1.1,,,,,,,,,,,,,,,,,
037006,Bologna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,2.4,,,,,,,,,,,,,,,,,
037006,Bologna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,5.2,,,,,,,,,,,,,,,,,
037006,Bologna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,5.9,,,,,,,,,,,,,,,,,
037006,Bologna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,8.6,,,,,,,,,,,,,,,,,
038008,Ferrara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
038008,Ferrara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
038008,Ferrara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
038008,Ferrara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
038008,Ferrara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
038008,Ferrara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.3,,,,,,,,,,,,,,,,,
038008,Ferrara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.9,,,,,,,,,,,,,,,,,
038008,Ferrara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.7,,,,,,,,,,,,,,,,,
038008,Ferrara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.6,,,,,,,,,,,,,,,,,
039014,Ravenna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
039014,Ravenna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
039014,Ravenna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
039014,Ravenna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
039014,Ravenna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.7,,,,,,,,,,,,,,,,,
039014,Ravenna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.8,,,,,,,,,,,,,,,,,
039014,Ravenna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.4,,,,,,,,,,,,,,,,,
039014,Ravenna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.5,,,,,,,,,,,,,,,,,
039014,Ravenna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.9,,,,,,,,,,,,,,,,,
040007,Cesena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,ITTER107__040007_N1,Comune incluso nella rilevazione a partire dal 2020,,,,,,,,,,,,,
040007,Cesena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,ITTER107__040007_N1,Comune incluso nella rilevazione a partire dal 2020,,,,,,,,,,,,,
040007,Cesena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,ITTER107__040007_N1,Comune incluso nella rilevazione a partire dal 2020,,,,,,,,,,,,,
040007,Cesena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.4,,,ITTER107__040007_N1,Comune incluso nella rilevazione a partire dal 2020,,,,,,,,,,,,,
040007,Cesena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.6,,,ITTER107__040007_N1,Comune incluso nella rilevazione a partire dal 2020,,,,,,,,,,,,,
040007,Cesena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.5,,,ITTER107__040007_N1,Comune incluso nella rilevazione a partire dal 2020,,,,,,,,,,,,,
040007,Cesena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.2,,,ITTER107__040007_N1,Comune incluso nella rilevazione a partire dal 2020,,,,,,,,,,,,,
040007,Cesena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.3,,,ITTER107__040007_N1,Comune incluso nella rilevazione a partire dal 2020,,,,,,,,,,,,,
040007,Cesena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.4,,,ITTER107__040007_N1,Comune incluso nella rilevazione a partire dal 2020,,,,,,,,,,,,,
040012,Forlì,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
040012,Forlì,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
040012,Forlì,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.3,,,,,,,,,,,,,,,,,
040012,Forlì,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.4,,,,,,,,,,,,,,,,,
040012,Forlì,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.8,,,,,,,,,,,,,,,,,
040012,Forlì,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.5,,,,,,,,,,,,,,,,,
040012,Forlì,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.3,,,,,,,,,,,,,,,,,
040012,Forlì,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4,,,,,,,,,,,,,,,,,
040012,Forlì,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.3,,,,,,,,,,,,,,,,,
099014,Rimini,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
099014,Rimini,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
099014,Rimini,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
099014,Rimini,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
099014,Rimini,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.6,,,,,,,,,,,,,,,,,
099014,Rimini,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.6,,,,,,,,,,,,,,,,,
099014,Rimini,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.2,,,,,,,,,,,,,,,,,
099014,Rimini,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4,,,,,,,,,,,,,,,,,
099014,Rimini,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.7,,,,,,,,,,,,,,,,,
ITE,Centro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,ITTER107__ITE_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITE,Centro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.3,,,ITTER107__ITE_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITE,Centro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.3,,,ITTER107__ITE_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITE,Centro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.5,,,ITTER107__ITE_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITE,Centro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.9,,,ITTER107__ITE_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITE,Centro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.7,,,ITTER107__ITE_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITE,Centro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.6,,,ITTER107__ITE_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITE,Centro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.8,,,ITTER107__ITE_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITE,Centro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.9,,,ITTER107__ITE_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
045010,Massa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
045010,Massa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
045010,Massa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.3,,,,,,,,,,,,,,,,,
045010,Massa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
045010,Massa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
045010,Massa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.2,,,,,,,,,,,,,,,,,
045010,Massa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.3,,,,,,,,,,,,,,,,,
045010,Massa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.2,,,,,,,,,,,,,,,,,
045010,Massa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.5,,,,,,,,,,,,,,,,,
046017,Lucca,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.3,,,,,,,,,,,,,,,,,
046017,Lucca,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.4,,,,,,,,,,,,,,,,,
046017,Lucca,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.5,,,,,,,,,,,,,,,,,
046017,Lucca,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.6,,,,,,,,,,,,,,,,,
046017,Lucca,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.9,,,,,,,,,,,,,,,,,
046017,Lucca,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.5,,,,,,,,,,,,,,,,,
046017,Lucca,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.8,,,,,,,,,,,,,,,,,
046017,Lucca,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.4,,,,,,,,,,,,,,,,,
046017,Lucca,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6,,,,,,,,,,,,,,,,,
047014,Pistoia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
047014,Pistoia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
047014,Pistoia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
047014,Pistoia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
047014,Pistoia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
047014,Pistoia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.3,,,,,,,,,,,,,,,,,
047014,Pistoia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.2,,,,,,,,,,,,,,,,,
047014,Pistoia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.1,,,,,,,,,,,,,,,,,
047014,Pistoia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.2,,,,,,,,,,,,,,,,,
048017,Firenze,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.4,,,,,,,,,,,,,,,,,
048017,Firenze,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.4,,,,,,,,,,,,,,,,,
048017,Firenze,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.7,,,,,,,,,,,,,,,,,
048017,Firenze,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.9,,,,,,,,,,,,,,,,,
048017,Firenze,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,1.4,,,,,,,,,,,,,,,,,
048017,Firenze,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,2.4,,,,,,,,,,,,,,,,,
048017,Firenze,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,4.7,,,,,,,,,,,,,,,,,
048017,Firenze,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,5.9,,,,,,,,,,,,,,,,,
048017,Firenze,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,8.6,,,,,,,,,,,,,,,,,
049009,Livorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
049009,Livorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
049009,Livorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
049009,Livorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
049009,Livorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.2,,,,,,,,,,,,,,,,,
049009,Livorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
049009,Livorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.5,,,,,,,,,,,,,,,,,
049009,Livorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3,,,,,,,,,,,,,,,,,
049009,Livorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.8,,,,,,,,,,,,,,,,,
050026,Pisa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
050026,Pisa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
050026,Pisa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
050026,Pisa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
050026,Pisa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.6,,,,,,,,,,,,,,,,,
050026,Pisa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.6,,,,,,,,,,,,,,,,,
050026,Pisa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.1,,,,,,,,,,,,,,,,,
050026,Pisa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.3,,,,,,,,,,,,,,,,,
050026,Pisa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.8,,,,,,,,,,,,,,,,,
051002,Arezzo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
051002,Arezzo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
051002,Arezzo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
051002,Arezzo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
051002,Arezzo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
051002,Arezzo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
051002,Arezzo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.6,,,,,,,,,,,,,,,,,
051002,Arezzo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.7,,,,,,,,,,,,,,,,,
051002,Arezzo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.9,,,,,,,,,,,,,,,,,
052032,Siena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
052032,Siena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.3,,,,,,,,,,,,,,,,,
052032,Siena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
052032,Siena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.4,,,,,,,,,,,,,,,,,
052032,Siena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
052032,Siena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.6,,,,,,,,,,,,,,,,,
052032,Siena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.4,,,,,,,,,,,,,,,,,
052032,Siena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.5,,,,,,,,,,,,,,,,,
052032,Siena,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.7,,,,,,,,,,,,,,,,,
053011,Grosseto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
053011,Grosseto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
053011,Grosseto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
053011,Grosseto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
053011,Grosseto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
053011,Grosseto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.9,,,,,,,,,,,,,,,,,
053011,Grosseto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.2,,,,,,,,,,,,,,,,,
053011,Grosseto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.2,,,,,,,,,,,,,,,,,
053011,Grosseto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4,,,,,,,,,,,,,,,,,
100005,Prato,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
100005,Prato,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
100005,Prato,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
100005,Prato,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
100005,Prato,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
100005,Prato,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.2,,,,,,,,,,,,,,,,,
100005,Prato,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.8,,,,,,,,,,,,,,,,,
100005,Prato,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.1,,,,,,,,,,,,,,,,,
100005,Prato,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.2,,,,,,,,,,,,,,,,,
054039,Perugia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
054039,Perugia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
054039,Perugia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
054039,Perugia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.4,,,,,,,,,,,,,,,,,
054039,Perugia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.7,,,,,,,,,,,,,,,,,
054039,Perugia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.5,,,,,,,,,,,,,,,,,
054039,Perugia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.3,,,,,,,,,,,,,,,,,
054039,Perugia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.3,,,,,,,,,,,,,,,,,
054039,Perugia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6,,,,,,,,,,,,,,,,,
055032,Terni,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
055032,Terni,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
055032,Terni,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
055032,Terni,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
055032,Terni,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
055032,Terni,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
055032,Terni,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.3,,,,,,,,,,,,,,,,,
055032,Terni,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.9,,,,,,,,,,,,,,,,,
055032,Terni,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.2,,,,,,,,,,,,,,,,,
041044,Pesaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
041044,Pesaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
041044,Pesaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
041044,Pesaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.4,,,,,,,,,,,,,,,,,
